"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
71086,8.2,0.00333218956758894,0.0899406775311107,0.0788683071703102,0.000299699387371048,0.000262804150366308
71080,8.2,0.00333218956758894,0.0140253472171422,0.0122987220338562,4.67351156787736e-05,4.09816732558917e-05
70992,8.2,0.00333218956758894,0.0129531569089533,0.0113585263749785,4.31623743193567e-05,3.7848763089887e-05
71078,8.2,0.00333218956758894,0.00760010553488342,0.00666447567781134,2.53249923759135e-05,2.22072963270532e-05
70659,8.2,0.00333218956758894,0.121528816557725,0.106567709933068,0.000404957054695083,0.000355103811280812
71354,8.2,0.00333218956758894,0.0518758270267227,0.0454895245729302,0.000172860089628494,0.000151579719216499
76126,8.3,0.00269425237397869,0.0297580232014167,0.033970396074388,8.01756246553299e-05,9.15248202684164e-05
76130,8.3,0.00269425237397869,0.0393990535326879,0.0449761546458405,0.000106150993512958,0.000121177111426989
76107,8.3,0.00269425237397869,0.0331597607459902,0.0378536638219842,8.93407641104498e-05,0.000101987323616172
76205,8.3,0.00269425237397869,0.0112188653312641,0.0128069427269658,3.02264545521057e-05,3.45051358455368e-05
75871,8.3,0.00269425237397869,0.130666641062451,0.149163051609894,0.00035204890788233,0.000401882905909864
76262,8.3,0.00269425237397869,0.0212211683612938,0.0242251136614513,5.71751832360174e-05,6.52685699922688e-05
76100,8.3,0.00269425237397869,0.0197179136486634,0.0225090669454746,5.31250356578182e-05,6.06451070538904e-05
73605,8.3,0.00269425237397869,0,0,0,0
76230,8.3,0.00269425237397869,0.0752039044260037,0.0858493322086713,0.000202618298032227,0.000231299767107698
74733,8.3,0.00269425237397869,0,0,0,0
74003,8.3,0.00269425237397869,0,0,0,0
73841,8.3,0.00269425237397869,0,0,0,0
76306,8.3,0.00269425237397869,0.0884825105261493,0.101007580640854,0.000238394214040673,0.000272139913931465
76037,8.3,0.00269425237397869,0.0513573964742953,0.0586272511373717,0.000138369787372235,0.000157956610556709
76345,8.3,0.00269425237397869,0.0169811433865348,0.0193848953854267,4.5751485882044e-05,5.22278004115144e-05
75729,8.3,0.00269425237397869,0.0970086784759904,0.110740663389411,0.000261365862280473,0.000298363295232895
75848,8.3,0.00269425237397869,0.0674418541584804,0.0769885312020868,0.000181705375672011,0.000207426532960355
76162,8.3,0.00269425237397869,0.00497106979460264,0.00567474555326105,1.33933165953219e-05,1.52891966785986e-05
74812,8.3,0.00269425237397869,0,0,0,0
76153,8.3,0.00269425237397869,0.0114781858859465,0.01310297119274,3.09251295721801e-05,3.53027112422143e-05
76053,8.3,0.00269425237397869,0.00964412245709683,0.0110092884006449,2.59836998249744e-05,2.96618014092537e-05
76149,8.3,0.00269425237397869,0.0146622501630919,0.0167377531098329,3.95038023097798e-05,4.50957310512366e-05
76326,8.3,0.00269425237397869,0.0292309170005885,0.0333686757822099,7.87554675224096e-05,8.99036339427443e-05
73511,8.3,0.00269425237397869,0,0,0,0
75344,8.3,0.00269425237397869,0,0,0,0
76006,8.3,0.00269425237397869,0.0672439981975743,0.0767626679008801,0.000181172301779634,0.000206818000224884
76097,8.3,0.00269425237397869,0.0158205563998588,0.0180600224478221,4.26245716379833e-05,4.86582583541533e-05
75725,8.3,0.00269425237397869,0.041330698597014,0.0471812321627896,0.000111355332813203,0.000127118146761836
81331,8.4,0.00218059337793117,0.00806272814470666,0.00819879712621827,1.75815316004066e-05,1.78782427204327e-05
80129,8.4,0.00218059337793117,0,0,0,0
79397,8.4,0.00218059337793117,0,0,0,0
81270,8.4,0.00218059337793117,0.0401080324463677,0.0407849074479135,8.74593099543978e-05,8.89352991004558e-05
81200,8.4,0.00218059337793117,0.0173262582110205,0.0176186612619318,3.77815239192769e-05,3.8419136075781e-05
79469,8.4,0.00218059337793117,0,0,0,0
81448,8.4,0.00218059337793117,0.0165100307051989,0.0167886588596476,3.60016636251969e-05,3.66092383336931e-05
81347,8.4,0.00218059337793117,0.0522263828744152,0.0531077707369617,0.000113884504649248,0.000115806453185705
81534,8.4,0.00218059337793117,0.0224149287781952,0.0227932097365464,4.88778452605313e-05,4.97027222133093e-05
81241,8.4,0.00218059337793117,0.0113331217981087,0.0115243829088319,2.47129303442432e-05,2.51299930557419e-05
81479,8.4,0.00218059337793117,0.0496035918062912,0.050440716672126,0.000108165263814399,0.00010999069275334
81368,8.4,0.00218059337793117,0.0124207768779449,0.0126303935770363,2.70846638088071e-05,2.75417525947497e-05
81340,8.4,0.00218059337793117,0.00773743399183681,0.00786801321314836,1.68721973247789e-05,1.71569375100663e-05
81397,8.4,0.00218059337793117,0.0177748013270602,0.0180747741240758,3.87596140678296e-05,3.94137327625613e-05
81976,8.4,0.00218059337793117,0.249989923806033,0.254208827595166,0.000545126372400953,0.000554326086065665
80805,8.4,0.00218059337793117,0,0,0,0
80964,8.4,0.00218059337793117,0.0229055722581985,0.0232921334608306,4.99477391839515e-05,5.07906719825762e-05
81565,8.4,0.00218059337793117,0.0175775853395789,0.0178742298613417,3.83295661915057e-05,3.89764272712612e-05
81248,8.4,0.00218059337793117,0.0291474324415338,0.0296393331201647,6.35586981657046e-05,6.46313335281271e-05
79205,8.4,0.00218059337793117,0,0,0,0
