"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
75344,8.3,0.00337540012243224,0.165619188506331,0.267521989505132,0.000559031029161397,0.000902993756128937
76006,8.3,0.00337540012243224,0,0,0,0
76097,8.3,0.00337540012243224,0,0,0,0
75725,8.3,0.00337540012243224,0.0162897657148588,0.026312594403546,5.49844771883269e-05,8.88155343712389e-05
81331,8.4,0.00277592964041344,0,0,0,0
80129,8.4,0.00277592964041344,0.25902895457947,0.300821814212772,0.000719046152742456,0.000835060190556178
79397,8.4,0.00277592964041344,0,0,0,0
81270,8.4,0.00277592964041344,0,0,0,0
81200,8.4,0.00277592964041344,0,0,0,0
79469,8.4,0.00277592964041344,0,0,0,0
81448,8.4,0.00277592964041344,0,0,0,0
81347,8.4,0.00277592964041344,0,0,0,0
81534,8.4,0.00277592964041344,0,0,0,0
81241,8.4,0.00277592964041344,0,0,0,0
81479,8.4,0.00277592964041344,0,0,0,0
81368,8.4,0.00277592964041344,0,0,0,0
81340,8.4,0.00277592964041344,0,0,0,0
81397,8.4,0.00277592964041344,0,0,0,0
81976,8.4,0.00277592964041344,0,0,0,0
80805,8.4,0.00277592964041344,0.0269696150031661,0.0313210101436106,7.48657536778277e-05,8.69449204253385e-05
80964,8.4,0.00277592964041344,0.00699264476049643,0.00812086851994226,1.94110898555438e-05,2.25429596304081e-05
81565,8.4,0.00277592964041344,0,0,0,0
81248,8.4,0.00277592964041344,0,0,0,0
79205,8.4,0.00277592964041344,0,0,0,0
81813,8.4,0.00277592964041344,0,0,0,0
80343,8.4,0.00277592964041344,0.160401559740598,0.186281445956735,0.000445263444052473,0.000517104187290374
81245,8.4,0.00277592964041344,0,0,0,0
81450,8.4,0.00277592964041344,0,0,0,0
81651,8.4,0.00277592964041344,0,0,0,0
78628,8.4,0.00277592964041344,0,0,0,0
80823,8.4,0.00277592964041344,0.0716967703285627,0.0832646395012093,0.000199025189876972,0.000231136780789747
