"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
4292,7.2,0.0710384669283197,0.0649620076104118,0.0330579865418035,0.0046148014292295,0.00234838868366675
1004,7.2,0.0710384669283197,0.548586932943233,0.279165932724962,0.0389707746931962,0.0198315198793957
4337,7.2,0.0710384669283197,0.0722127371027277,0.036747751171812,0.00512988213647557,0.00261050390630889
4774,7.2,0.0710384669283197,0.0221019642942439,0.0112472884546356,0.00157008965956755,0.000798990128917904
2948,7.2,0.0710384669283197,0.84223223436773,0.428596696638098,0.0598308867270968,0.0304468522597126
3175,7.2,0.0710384669283197,0.414996810989274,0.211184344468689,0.0294807372328197,0.0150022120703178
11726,7.3,0.0578898466467774,0.0338678070924284,0.0244427382413641,0.00196060215884332,0.00141498636841989
11923,7.3,0.0578898466467774,0.0142937066982179,0.0103159124052493,0.000827460488773849,0.000597186587161471
11495,7.3,0.0578898466467774,0.0709570372608324,0.0512104100338103,0.00410769200553926,0.00296456278357587
10654,7.3,0.0578898466467774,0.482965807973743,0.348561298687398,0.027958816559237,0.0201781601280151
9822,7.3,0.0578898466467774,0.540946116333318,0.390406272485642,0.0313152877187056,0.0226005592441338
11172,7.3,0.0578898466467774,0.242567437526458,0.175063368146536,0.0140421917599084,0.0101343915354713
18951,7.4,0.0472190197500545,0.010374307235707,0.00584558140567025,0.000489864618255982,0.000276022623844895
17340,7.4,0.0472190197500545,0.32512168278233,0.183195390330378,0.0153519271604698,0.00865030675412906
15336,7.4,0.0472190197500545,0.457949414228579,0.258039454561202,0.0216239224349852,0.0121843701012187
14819,7.4,0.0472190197500545,0.90927790942424,0.5123482386971,0.0429352115633915,0.024192581601944
19131,7.4,0.0472190197500545,0.0469741126874503,0.0264683697363919,0.00221807155473,0.00124981047333443
19140,7.4,0.0472190197500545,0.0250289037966127,0.0141029652692581,0.00118184030269447,0.00066592819558343
26036,7.5,0.0385543648470653,0.0179773726354563,0.0176630342044342,0.00069310618357903,0.00068098706502395
26174,7.5,0.0385543648470653,0.0273194689075405,0.0268417818079352,0.00105328477168937,0.00103486784896846
26028,7.5,0.0385543648470653,0.0115194792268227,0.0113180585242663,0.000444126204959112,0.000436360557705002
24895,7.5,0.0385543648470653,0.389639448513991,0.38282651453338,0.0150223014568177,0.0147596331144503
22494,7.5,0.0385543648470653,0.547951010536699,0.538369963048738,0.02112590317855,0.0207565119780821
26032,7.5,0.0385543648470653,0.0233896206950479,0.0229806478812463,0.000901771969911347,0.000886004282835506
33569,7.6,0.031499920335398,0.136219621651071,0.153185173300632,0.00429090723012681,0.00482532075553405
33591,7.6,0.031499920335398,0.0716168344591366,0.080536394572927,0.00225592458013619,0.00253689001314738
33898,7.6,0.031499920335398,0.102184687036868,0.114911338048709,0.00321880950115892,0.00361969799416832
33051,7.6,0.031499920335398,0.0240688422411444,0.0270665101339038,0.00075816661316131,0.000852592912975214
31364,7.6,0.031499920335398,0.530191876032149,0.596224930213152,0.0167010018574879,0.0187810378036925
33357,7.6,0.031499920335398,0.0249662212497134,0.0280756537306767,0.000786433980441892,0.000884380855880535
41101,7.7,0.025762670203678,0.318167971300832,0.135376046101587,0.00819685651399664,0.0034876484291931
36321,7.7,0.025762670203678,1.17552774077711,0.500170702219014,0.0302847335009154,0.0128857328468105
39992,7.7,0.025762670203678,0.0501752395851422,0.0213488665105576,0.00129264814982255,0.000550003807133842
36929,7.7,0.025762670203678,0.361612445514672,0.153861065570976,0.00931610217533999,0.00396387188949155
37931,7.7,0.025762670203678,0.425068150710745,0.180860585468942,0.0109508905808482,0.00465945161628049
40430,7.7,0.025762670203678,0.0197015468286911,0.00838273412892233,0.000507564453449888,0.000215961614768542
47431,7.8,0.0210866323561813,0.0137934928904746,0.022630076517983,0.000290858313489038,0.00047719210372696
47400,7.8,0.0210866323561813,0.00852855537010335,0.0139922398297371,0.000179838511618705,0.000295049217129184
47252,7.8,0.0210866323561813,0.0311161087252571,0.0510501529225221,0.000656133945044463,0.00107647580640406
45742,7.8,0.0210866323561813,0.466718144448546,0.765713761196441,0.00984151392594563,0.0161463245724182
47487,7.8,0.0210866323561813,0.0242287169869942,0.0397504623159572,0.000510902047566711,0.00083820338484483
46830,7.8,0.0210866323561813,0.0651353638678119,0.10686330721736,0.00137348547126665,0.00225338727165812
54579,7.9,0.017275821051836,0.0117175748110636,0.0050246032232261,0.000202430725597437,8.68041461409327e-05
51587,7.9,0.017275821051836,0.447203927643194,0.191765133357949,0.00772581502764205,0.0033129001278734
50354,7.9,0.017275821051836,0.846087672281376,0.3628101304088,0.0146168592204975,0.00626784288873573
50680,7.9,0.017275821051836,0.634241997878016,0.27196876813061,0.0109570512588996,0.00469848376991271
54539,7.9,0.017275821051836,0.00950140240027629,0.00407428822903866,0.000164144527608659,7.03866743584738e-05
52244,7.9,0.017275821051836,0.383287247931585,0.164357076650376,0.00662160190671677,0.0028394034448148
58983,8,0.0141691719105545,0.307303534124928,0.197430351610711,0.00435423660373705,0.00279742459233338
60548,8,0.0141691719105545,0.00634703021788836,0.00407771557580618,8.99321622787442e-05,5.77778529959435e-05
58971,8,0.0141691719105545,0.364108802193161,0.23392548688466,0.00515912021242098,0.00331453043792891
60967,8,0.0141691719105545,0.174918102002274,0.112377953868073,0.00247844465753812,0.00159230254731309
60273,8,0.0141691719105545,0.0376549609555814,0.0241918212965484,0.00053353961506485,0.000342778074780208
60401,8,0.0141691719105545,0.0186437978788554,0.0119779018521963,0.000264167177211133,0.000169716950471518
58911,8,0.0141691719105545,0.331018986654747,0.212666590741192,0.00469026492756865,0.00301330948384348
60091,8,0.0141691719105545,0.0585868519183283,0.037639732347816,0.000830127176528993,0.000533323838303463
60392,8,0.0141691719105545,0.0116892873805119,0.00750990425210964,0.000165627522406349,0.000106409124379946
60348,8,0.0141691719105545,0.00751099793645276,0.00482551874245075,0.000106424620981419,6.83736046193873e-05
59193,8,0.0141691719105545,0.238733815668194,0.153377022828436,0.00338266047506527,0.00217322540358515
65953,8.1,0.0116288197400806,0.0181570926321547,0.0183188473080055,0.000211145557223273,0.000213026573190856
65624,8.1,0.0116288197400806,0.00487081500449891,0.00491420725446663,5.66418296745977e-05,5.7146430327589e-05
62907,8.1,0.0116288197400806,0.308894852552208,0.311646680047876,0.00359208255896841,0.00362408306487132
65255,8.1,0.0116288197400806,0.0270487154295492,0.0272896822123444,0.000314544635930964,0.000317346795211438
65708,8.1,0.0116288197400806,0.00448355528183913,0.00452349758130113,5.21384561671936e-05,5.26029379676415e-05
65863,8.1,0.0116288197400806,0.00741537694348535,0.0074814377340593,8.62320817805411e-05,8.70002908060128e-05
65990,8.1,0.0116288197400806,0.0330228277774303,0.0333170156692381,0.000384016511531464,0.000387437569495012
65567,8.1,0.0116288197400806,0.0221087908930263,0.0223057497551527,0.000257099143966138,0.000259389543070018
66014,8.1,0.0116288197400806,0.0318219040136977,0.0321053933295793,0.000370051185561438,0.000373347831714064
65645,8.1,0.0116288197400806,0.0113930642285233,0.0114945607317668,0.000132487890200658,0.000133668174741125
65527,8.1,0.0116288197400806,0.0310006070889633,0.0312767797809488,0.00036050047167062,0.000363712034122852
62350,8.1,0.0116288197400806,0.436764633997384,0.440655605048013,0.00507905719759786,0.0051243045985595
65879,8.1,0.0116288197400806,0.0195083452749702,0.0196821377499146,0.000226859030629882,0.000228880031993193
66079,8.1,0.0116288197400806,0.0298840272120323,0.0301502527159016,0.000347515965556388,0.000350611853951096
65812,8.1,0.0116288197400806,0.00479543238671565,0.00483815308143214,5.57652188008608e-05,5.62620100588899e-05
70806,8.2,0.00955367093927116,0.0167744908087778,0.0309581259116542,0.000160257965360892,0.000295763747856468
70771,8.2,0.00955367093927116,0.0173689541391165,0.0320552364493317,0.00016593727240441,0.000306245180917446
70586,8.2,0.00955367093927116,0.0136443517908612,0.0251813044902293,0.000130353647189543,0.000240573896921242
71077,8.2,0.00955367093927116,0.00211783306766236,0.0039085623233492,2.02330802327534e-05,3.73411182829114e-05
71566,8.2,0.00955367093927116,0.0421361326698603,0.0777642502233869,0.000402554746181318,0.000742934057473382
71050,8.2,0.00955367093927116,0.0113737203314116,0.020990745419201,0.000108660781401605,0.00020053867450506
70762,8.2,0.00955367093927116,0.00585067339526323,0.0107976978677495,5.58954083914932e-05,0.000103157652330149
70984,8.2,0.00955367093927116,0.00635270196551354,0.0117242156301203,6.06916241537775e-05,0.000112009298151229
68063,8.2,0.00955367093927116,0.0650697148984571,0.120089274233454,0.000621654644252049,0.00114729340936232
71038,8.2,0.00955367093927116,0.00602272491624645,0.0111152271871553,5.7539132007568e-05,0.000106191222961323
71212,8.2,0.00955367093927116,0.00714990574099838,0.0131954933660615,6.83078466963042e-05,0.000126065401500687
70896,8.2,0.00955367093927116,0.00458493435913421,0.00846171587589836,4.38029541453263e-05,8.08404490599396e-05
71037,8.2,0.00955367093927116,0.00205254583328202,0.00378807160649759,1.96093474789485e-05,3.61899896228742e-05
69434,8.2,0.00955367093927116,0.188619802229396,0.348106875696838,0.00180201152313006,0.00332569854210536
71016,8.2,0.00955367093927116,0.0158265860761859,0.0292087223441565,0.000151201995463931,0.000279050521832608
70666,8.2,0.00955367093927116,0.00746714239011304,0.013780968790564,7.13386212518227e-05,0.000131658841049414
70690,8.2,0.00955367093927116,0.0118434695321569,0.0218576900596881,0.00011314861068951,0.000208821178322838
70866,8.2,0.00955367093927116,0.00929101528948586,0.0171470135491978,8.8763302767485e-05,0.00016381692504026
70896,8.2,0.00955367093927116,0.00458493435913421,0.00846171587589836,4.38029541453263e-05,8.08404490599396e-05
70861,8.2,0.00955367093927116,0.00538810529923044,0.00994400629982405,5.14761850149908e-05,9.50017640065584e-05
71039,8.2,0.00955367093927116,0.00308351884320305,0.00569078165692432,2.9458924363004e-05,5.43678553374952e-05
70677,8.2,0.00955367093927116,0.0205538806524301,0.0379331708166112,0.000196365012278369,0.000362401031665067
71086,8.2,0.00955367093927116,0.0225474787412977,0.0416124515385096,0.00021541119240457,0.000397551668975288
71080,8.2,0.00955367093927116,0.00351605332424191,0.00648904475043808,3.35912164647377e-05,6.19941982558904e-05
70992,8.2,0.00955367093927116,0.0032472629521419,0.00599297924966245,3.102328169805e-05,5.72549516971553e-05
71078,8.2,0.00955367093927116,0.00190529160646058,0.00351630688070478,1.82025290514797e-05,3.35936388597485e-05
70659,8.2,0.00955367093927116,0.0304663972187952,0.056227194728342,0.000291065933733495,0.000537176116272901
71354,8.2,0.00955367093927116,0.0130048954397489,0.0240011571785515,0.000124244491630989,0.000229299157845607
76126,8.3,0.00785571872699982,0.00738995443232997,0.00928813667459795,5.80534034257299e-05,7.29649892135729e-05
76130,8.3,0.00785571872699982,0.00978415831968409,0.0122973153016423,7.68615957398734e-05,9.66042501069326e-05
76107,8.3,0.00785571872699982,0.00823472443855633,0.0103498941385012,6.468967898365e-05,8.13058572062896e-05
76205,8.3,0.00785571872699982,0.00278603531623504,0.0035016557996947,2.18863098078305e-05,2.75080230411691e-05
75871,8.3,0.00785571872699982,0.0324490816053654,0.0407839463254702,0.000254910858041214,0.000320387210909952
76262,8.3,0.00785571872699982,0.00526995580752481,0.00662359561991898,4.13992905276341e-05,5.20331041514715e-05
76100,8.3,0.00785571872699982,0.00489664526363104,0.00615439660313145,3.84666678969813e-05,4.83472086486038e-05
73605,8.3,0.00785571872699982,0.154198050887959,0.193805331916291,0.00121133651602741,0.00152248017532722
76230,8.3,0.00785571872699982,0.0186757508413734,0.0234728005299381,0.000146711445625359,0.000184395718698166
74733,8.3,0.00785571872699982,0.0610589152161644,0.0767424961714704,0.000479661663713917,0.000602867464330931
74003,8.3,0.00785571872699982,0.0754585380746662,0.0948408033257489,0.000592781050665184,0.000745042674769792
73841,8.3,0.00785571872699982,0.102781108004174,0.129181443194419,0.00080741947493018,0.00101481308248326
76306,8.3,0.00785571872699982,0.021973291586629,0.0276173469425651,0.000172615998210909,0.00021695410956676
76037,8.3,0.00785571872699982,0.0127538317024391,0.0160297784055112,0.000100190514545855,0.000125925430409831
76345,8.3,0.00785571872699982,0.00421700981231104,0.0053001901234344,3.31276429545138e-05,4.16368028093231e-05
75729,8.3,0.00785571872699982,0.0362541514684904,0.0455663856853778,0.000284802416622508,0.000357956709350318
75848,8.3,0.00785571872699982,0.0167481631992036,0.021050093105057,0.000131568859286833,0.000165363610610486
76162,8.3,0.00785571872699982,0.00123448990591205,0.00155158074038456,9.69780547216553e-06,1.21887818786912e-05
74812,8.3,0.00785571872699982,0.0658573616041828,0.08277347055511,0.000517356908864778,0.000650245102738545
76153,8.3,0.00785571872699982,0.00285043364906441,0.00358259547563082,2.23922049970258e-05,2.81438623691778e-05
76053,8.3,0.00785571872699982,0.00239497176997842,0.00301014374784849,1.88142245840554e-05,2.36468426109348e-05
76149,8.3,0.00785571872699982,0.00364114779558051,0.00457641230232862,2.86038329255159e-05,3.59510078258753e-05
76326,8.3,0.00785571872699982,0.00725905558939428,0.0091236151806068,5.70250989339373e-05,7.16725546322326e-05
73511,8.3,0.00785571872699982,0.0487042489165965,0.0612144127157168,0.000382606880298568,0.000480883208333152
75344,8.3,0.00785571872699982,0.052688650292476,0.0662222466454798,0.000413907216802948,0.000520223343116897
76006,8.3,0.00785571872699982,0.016699028667472,0.020988337887167,0.000131182872225766,0.000164878478988818
76097,8.3,0.00785571872699982,0.00392879560909465,0.00493794527665662,3.08635132409195e-05,3.87911091827317e-05
75725,8.3,0.00785571872699982,0.0154461377144265,0.0194136296103008,0.000121340513303038,0.000152508013688679
81331,8.4,0.0064565350699059,0.00199059352726893,0.00199269066662708,1.28523369187396e-05,1.28658771725519e-05
80129,8.4,0.0064565350699059,0.0828470616678799,0.0829343430899033,0.000534904959097323,0.000535468494659569
79397,8.4,0.0064565350699059,0.0920194485918005,0.0921163933495892,0.000594126796946363,0.000594752724174869
81270,8.4,0.0064565350699059,0.00990220535113139,0.00991263756860312,6.39339361189897e-05,6.40012920969528e-05
81200,8.4,0.0064565350699059,0.00427765104163791,0.00428215765247379,2.76188039671546e-05,2.7647901058063e-05
79469,8.4,0.0064565350699059,0.113679454055238,0.1137992181628,0.000733975381835404,0.000734748642995993
81448,8.4,0.0064565350699059,0.00407613399173784,0.00408042829939335,2.63177020672909e-05,2.63454284152697e-05
81347,8.4,0.0064565350699059,0.0128940847113558,0.0129076689474969,8.32511101332059e-05,8.33388172302492e-05
81534,8.4,0.0064565350699059,0.00553398444537199,0.00553981463442303,3.5730364647858e-05,3.57680074679302e-05
81241,8.4,0.0064565350699059,0.00279801557117815,0.00280096334956618,1.80654856614545e-05,1.80845180959951e-05
81479,8.4,0.0064565350699059,0.0122465481914727,0.0122594502319255,7.90702678835364e-05,7.91535703601928e-05
81368,8.4,0.0064565350699059,0.00306654492290193,0.00306977560358246,1.97992548381582e-05,1.98201138412717e-05
81340,8.4,0.0064565350699059,0.00191028219547905,0.00191229472486912,1.23338039885273e-05,1.23467979551135e-05
81397,8.4,0.0064565350699059,0.00438839110473624,0.00439301438295885,2.83338010681926e-05,2.83636514261748e-05
81976,8.4,0.0064565350699059,0.0617195960572534,0.061784619173368,0.000398494736444083,0.000398914560473631
80805,8.4,0.0064565350699059,0.00862588261977787,0.00863497019978498,5.56933136434876e-05,5.57519879225041e-05
80964,8.4,0.0064565350699059,0.007891625603312,0.00789993962544949,5.09525574663512e-05,5.10062372418539e-05
81565,8.4,0.0064565350699059,0.00433970077795003,0.00434427275971293,2.80194302657323e-05,2.80489494263234e-05
81248,8.4,0.0064565350699059,0.00719616106524903,0.00720374239834932,4.64622662864718e-05,4.65112154295104e-05
79205,8.4,0.0064565350699059,0.0922073622606562,0.0923045049901279,0.000595340068139444,0.000595967273579065
81813,8.4,0.0064565350699059,0.0190410397470897,0.0190610999519113,0.000122939140894557,0.000123068660310497
80343,8.4,0.0064565350699059,0.0513023647608339,0.0513564130669457,0.000331235517247429,0.000331584482031309
81245,8.4,0.0064565350699059,0.00368526749745125,0.00368915001761839,2.37940588392784e-05,2.38191264668971e-05
81450,8.4,0.0064565350699059,0.00734939275625725,0.00735713552272187,4.74516120732873e-05,4.75016035165042e-05
81651,8.4,0.0064565350699059,0.00501886519030473,0.00502415268852053,3.24044791123324e-05,3.24386180299948e-05
78628,8.4,0.0064565350699059,0.0667406094544455,0.0668109223319648,0.000430913085529521,0.00043136706308909
80823,8.4,0.0064565350699059,0.0292476251224235,0.0292784382165767,0.000188838317314388,0.000189037263137401
80982,8.4,0.0064565350699059,0.0171476418417712,0.0171657073052187,0.000110714350917582,0.000110830991215885
78156,8.4,0.0064565350699059,0.116107345963434,0.11622966791498,0.000749651151086609,0.000750440927056584
82089,8.4,0.0064565350699059,0.0300440379815496,0.0300756901162852,0.00019398038486946,0.000194184747987417
81215,8.4,0.0064565350699059,0.00272565558988409,0.00272852713524782,1.75982909045717e-05,1.76168311379174e-05
79824,8.4,0.0064565350699059,0.0628137835211609,0.0628799593907454,0.000405559396177853,0.000405986663000607
81173,8.4,0.0064565350699059,0.014437524408573,0.014452734696488,9.32163826665739e-05,9.33145884239203e-05
80407,8.4,0.0064565350699059,0.0396757025029979,0.0397175018337711,0.00025616756463376,0.000256437443478795
86433,8.5,0.00531669450992614,0.00638693463210097,0.00622608581482029,3.39573802937483e-05,3.3102196269984e-05
86691,8.5,0.00531669450992614,0.00316622725377971,0.00308648885995732,1.68338630573491e-05,1.64099183766833e-05
86310,8.5,0.00531669450992614,0.0376756464593676,0.0367268214717412,0.000200309902688438,0.000195265290085844
83732,8.5,0.00531669450992614,0.148464519334826,0.144725582940656,0.000789340494866294,0.000769461712266444
85872,8.5,0.00531669450992614,0.0176781075006399,0.0172329013341407,9.39890970945362e-05,9.16220719133247e-05
86451,8.5,0.00531669450992614,0.00302263000991791,0.00294650797482947,1.60704003792686e-05,1.56656827732294e-05
