"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
80964,8.4,0.0012203303533476,0,0,0,0
81565,8.4,0.0012203303533476,0,0,0,0
81248,8.4,0.0012203303533476,0,0,0,0
79205,8.4,0.0012203303533476,0.282181569640272,0.191797301744355,0.000344354734587293,0.000234056069008804
81813,8.4,0.0012203303533476,0,0,0,0
80343,8.4,0.0012203303533476,0,0,0,0
81245,8.4,0.0012203303533476,0,0,0,0
81450,8.4,0.0012203303533476,0,0,0,0
81651,8.4,0.0012203303533476,0,0,0,0
78628,8.4,0.0012203303533476,0.204245837565182,0.138824802014734,0.000249247395125694,0.00016941211969605
80823,8.4,0.0012203303533476,0,0,0,0
80982,8.4,0.0012203303533476,0,0,0,0
78156,8.4,0.0012203303533476,0.355322528781497,0.241510819987819,0.000433610867100286,0.000294722984293002
82089,8.4,0.0012203303533476,0,0,0,0
81215,8.4,0.0012203303533476,0,0,0,0
79824,8.4,0.0012203303533476,0,0,0,0
81173,8.4,0.0012203303533476,0,0,0,0
80407,8.4,0.0012203303533476,0,0,0,0
86433,8.5,0.000996005300767103,0,0,0,0
86691,8.5,0.000996005300767103,0,0,0,0
86310,8.5,0.000996005300767103,0,0,0,0
83732,8.5,0.000996005300767103,0.453239916886832,0.591116419413303,0.000451429359738526,0.00058875508710612
85872,8.5,0.000996005300767103,0,0,0,0
86451,8.5,0.000996005300767103,0,0,0,0
85938,8.5,0.000996005300767103,0,0,0,0
84825,8.5,0.000996005300767103,0.130520098866061,0.170224577819876,0.000129998710327243,0.000169544581829438
85609,8.5,0.000996005300767103,0,0,0,0
85335,8.5,0.000996005300767103,0,0,0,0
86949,8.5,0.000996005300767103,0,0,0,0
86180,8.5,0.000996005300767103,0,0,0,0
86522,8.5,0.000996005300767103,0,0,0,0
85412,8.5,0.000996005300767103,0,0,0,0
86816,8.5,0.000996005300767103,0,0,0,0
85421,8.5,0.000996005300767103,0,0,0,0
86442,8.5,0.000996005300767103,0,0,0,0
86414,8.5,0.000996005300767103,0,0,0,0
86880,8.5,0.000996005300767103,0,0,0,0
86454,8.5,0.000996005300767103,0,0,0,0
86720,8.5,0.000996005300767103,0,0,0,0
85393,8.5,0.000996005300767103,0,0,0,0
86520,8.5,0.000996005300767103,0,0,0,0
87048,8.5,0.000996005300767103,0,0,0,0
86304,8.5,0.000996005300767103,0,0,0,0
86559,8.5,0.000996005300767103,0,0,0,0
84301,8.5,0.000996005300767103,0.182992356540678,0.238659002766821,0.000182261357114379,0.000237705631831544
86387,8.5,0.000996005300767103,0,0,0,0
86570,8.5,0.000996005300767103,0,0,0,0
86331,8.5,0.000996005300767103,0,0,0,0
85764,8.5,0.000996005300767103,0,0,0,0
86532,8.5,0.000996005300767103,0,0,0,0
86631,8.5,0.000996005300767103,0,0,0,0
86583,8.5,0.000996005300767103,0,0,0,0
86440,8.5,0.000996005300767103,0,0,0,0
89051,8.6,0.000807412136098791,0.279571009963529,0.26808137158217,0.000225729026345949,0.000216452152877454
90586,8.6,0.000807412136098791,0,0,0,0
90562,8.6,0.000807412136098791,0,0,0,0
90493,8.6,0.000807412136098791,0,0,0,0
90788,8.6,0.000807412136098791,0,0,0,0
90422,8.6,0.000807412136098791,0,0,0,0
91057,8.6,0.000807412136098791,0,0,0,0
90469,8.6,0.000807412136098791,0,0,0,0
90461,8.6,0.000807412136098791,0,0,0,0
91136,8.6,0.000807412136098791,0,0,0,0
90394,8.6,0.000807412136098791,0,0,0,0
89439,8.6,0.000807412136098791,0.0515161577164025,0.0493989781739467,4.15947709454028e-05,3.98853344885238e-05
90460,8.6,0.000807412136098791,0,0,0,0
90592,8.6,0.000807412136098791,0,0,0,0
90283,8.6,0.000807412136098791,0,0,0,0
90538,8.6,0.000807412136098791,0,0,0,0
90505,8.6,0.000807412136098791,0,0,0,0
90528,8.6,0.000807412136098791,0,0,0,0
90370,8.6,0.000807412136098791,0,0,0,0
90903,8.6,0.000807412136098791,0,0,0,0
90872,8.6,0.000807412136098791,0,0,0,0
88815,8.6,0.000807412136098791,0.184940152447464,0.177339595171901,0.000149322923538043,0.00014318614135264
